inchikey,name,smiles,T_K,epsilon,frequency_mhz,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,roster_T_K,roster_dielectric,roster_temperature_delta_K,deviation_vs_roster_static_percent,temperature_band,gate,frequencies_at_temperature,n_values_at_same_temperature,near_atmospheric_pressure
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,295.65,2.854,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,7,13,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,298.15,2.84,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,8,13,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,300.65,2.814,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,9,13,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,303.15,2.8,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,10,13,1,false,,,,,,room_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,305.65,2.775,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,11,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,308.15,2.76,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,12,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,310.65,2.735,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,13,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,313.15,2.72,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,14,13,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,315.65,2.696,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,15,13,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,318.15,2.678,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,16,13,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,320.65,2.656,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,17,13,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,323.15,2.636,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,18,13,1,false,,,,,,extended_temperature,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,325.65,2.617,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,19,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,328.15,2.596,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,20,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,330.65,2.577,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,21,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,333.15,2.556,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,22,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,335.65,2.538,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,23,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VQKFNUFAXTZWDK-UHFFFAOYSA-N,2-methylfuran,,338.15,2.518,2,,0.013,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,24,13,1,false,,,,,,outside_declared_window,accepted_extended_lowfreq,2,1,false
VZGDMQKNWNREIO-UHFFFAOYSA-N,tetrachloromethane,,293.15,2.23,0.01,,0.13,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.tca.2019.03.028,data/raw/thermoml/10.1016__j.tca.2019.03.028-25bcac87f771.xml,a8a3d560b23dfd573794683a28d4d28e74988ed3423166721464dea6281188b6,0,3,1,false,,,,,,room_temperature,accepted_primary_lowfreq,0.01,1,true
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,dipropylamine,,293.15,3.148,1,,0.338,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2017.11.011,data/raw/thermoml/10.1016__j.jct.2017.11.011-de6c184c00b4.xml,c3b8eebb3fe8fe2518d3d726abcf56b7461ae9a093ee67029d2123500b18db9b,0,3,1,false,,,,,,room_temperature,accepted_primary_lowfreq,1,1,true
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,dipropylamine,,298.15,3.093,1,,0.335,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2017.11.011,data/raw/thermoml/10.1016__j.jct.2017.11.011-de6c184c00b4.xml,c3b8eebb3fe8fe2518d3d726abcf56b7461ae9a093ee67029d2123500b18db9b,1,3,1,false,,,,,,room_temperature,accepted_primary_lowfreq,1,1,true
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,dipropylamine,,303.15,3.037,1,,0.333,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.jct.2017.11.011,data/raw/thermoml/10.1016__j.jct.2017.11.011-de6c184c00b4.xml,c3b8eebb3fe8fe2518d3d726abcf56b7461ae9a093ee67029d2123500b18db9b,2,3,1,false,,,,,,room_temperature,accepted_primary_lowfreq,1,1,true
WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",OCCCCO,298.15,31.587,0.1,,0.379,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2015.08.021,data/raw/thermoml/10.1016__j.jct.2015.08.021-c9eb93c54fa4.xml,e3fba40be77dc2bbc8fc6fe9df6ddaebed14467676cfdc61fd7bb4b494ff700f,1,2,1,true,true,303.15,30.2,5,,room_temperature,accepted_primary_lowfreq,0.1,1,true
WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",OCCCCO,298.2,31.539,0.1,,0.01,,combined,95,Liquid,PPCAP:,frequency_dependent,Relative permittivity at various frequencies,101.325,10.1016/j.jct.2010.03.011,data/raw/thermoml/10.1016__j.jct.2010.03.011-53debc98a2ee.xml,c2ac65cfd59e24c648ee7145c55b1dc2d0aa7fe8c7385fbcb63a69288ce19aa2,0,2,1,true,true,303.15,30.2,4.95,,room_temperature,accepted_primary_lowfreq,0.1,1,true
WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",OCCCCO,308.15,29.482,0.1,,0.354,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2015.08.021,data/raw/thermoml/10.1016__j.jct.2015.08.021-c9eb93c54fa4.xml,e3fba40be77dc2bbc8fc6fe9df6ddaebed14467676cfdc61fd7bb4b494ff700f,2,2,1,true,true,303.15,30.2,5,,outside_declared_window,accepted_primary_lowfreq,0.1,1,true
WERYXYBDKMZEQL-UHFFFAOYSA-N,"1,4-Butanediol",OCCCCO,318.15,27.203,0.1,,0.326,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2015.08.021,data/raw/thermoml/10.1016__j.jct.2015.08.021-c9eb93c54fa4.xml,e3fba40be77dc2bbc8fc6fe9df6ddaebed14467676cfdc61fd7bb4b494ff700f,3,2,1,true,true,303.15,30.2,15,,extended_temperature,accepted_primary_lowfreq,0.1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,288.15,37.52,1,,0.17,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,1,1,1,true,true,293.15,37.5,5,,outside_declared_window,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,293.15,37.7,0.01,,1.73,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,100,10.1016/j.tca.2019.03.028,data/raw/thermoml/10.1016__j.tca.2019.03.028-25bcac87f771.xml,a8a3d560b23dfd573794683a28d4d28e74988ed3423166721464dea6281188b6,0,4,1,true,true,293.15,37.5,0,0.5333,room_temperature,accepted_primary_lowfreq,0.01;1,2,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,298.15,35.88,1,,0.16,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,3,1,1,true,true,293.15,37.5,5,,room_temperature,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,303.15,35.15,1,,0.15,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,4,1,1,true,true,293.15,37.5,10,,room_temperature,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,308.15,34.45,1,,0.15,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,5,1,1,true,true,293.15,37.5,15,,outside_declared_window,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,313.15,33.75,1,,0.15,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,6,1,1,true,true,293.15,37.5,20,,extended_temperature,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,318.15,33.01,1,,0.14,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,7,1,1,true,true,293.15,37.5,25,,extended_temperature,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,323.15,32.36,1,,0.14,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,8,1,1,true,true,293.15,37.5,30,,extended_temperature,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,328.15,31.62,1,,0.14,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,9,1,1,true,true,293.15,37.5,35,,outside_declared_window,accepted_primary_lowfreq,1,1,true
WEVYAHXRMPXWCK-UHFFFAOYSA-N,Acetonitrile,CC#N,333.15,31.05,1,,0.13,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1021/je700055p,data/raw/thermoml/10.1021__je700055p-d24c8c969e2d.xml,cecd7258f73b686b458a3ca7334238f1e69562e451550096ac7637727332f29a,10,1,1,true,true,293.15,37.5,40,,outside_declared_window,accepted_primary_lowfreq,1,1,true
XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,COCCO,293.15,17.38,3,,0.04,,combined,95,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2006.09.015,data/raw/thermoml/10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,0,1,1,true,true,303.15,16.0,10,,room_temperature,accepted_extended_lowfreq,3,2,true
XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,COCCO,298.15,16.95,3,,0.04,,combined,95,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2006.09.015,data/raw/thermoml/10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,1,1,1,true,true,303.15,16.0,5,,room_temperature,accepted_extended_lowfreq,3,3,true
XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,COCCO,303.15,16.56,3,,0.04,,combined,95,Liquid,"Bridge type OH-301 made in Radelcis, Hungary",frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2006.09.015,data/raw/thermoml/10.1016__j.jct.2006.09.015-d5d338a19661.xml,97e3e5824cc93ddecbeedd006d5a77e3e4a1ca2bb42fd7e10380fd4a943c475e,2,1,1,true,true,303.15,16.0,0,3.5000,room_temperature,accepted_extended_lowfreq,3,2,true
XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,COCCO,308.15,16.16,3,,0.04,,combined,95,Liquid,OH-301,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,7,2,1,true,true,303.15,16.0,5,,outside_declared_window,accepted_extended_lowfreq,3,1,true
XNWFRZJHXBZDAG-UHFFFAOYSA-N,2-Methoxyethanol,COCCO,313.15,15.77,3,,0.04,,combined,95,Liquid,OH-301,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,8,2,1,true,true,303.15,16.0,10,,extended_temperature,accepted_extended_lowfreq,3,1,true
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,278.15,3.124,2,,0.016,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,0,6,1,true,true,298.15,2.95,20,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,280.65,3.094,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,1,6,1,true,true,298.15,2.95,17.5,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,283.15,3.068,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,2,6,1,true,true,298.15,2.95,15,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,285.65,3.036,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,3,6,1,true,true,298.15,2.95,12.5,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,288.15,3.009,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,4,6,1,true,true,298.15,2.95,10,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,290.65,2.988,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,5,6,1,true,true,298.15,2.95,7.5,,outside_declared_window,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,293.15,2.958,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,6,6,1,true,true,298.15,2.95,5,,room_temperature,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,295.65,2.934,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,7,6,1,true,true,298.15,2.95,2.5,,room_temperature,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,298.15,2.913,2,,0.015,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,8,6,1,true,true,298.15,2.95,0,-1.2542,room_temperature,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,300.65,2.892,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,9,6,1,true,true,298.15,2.95,2.5,,room_temperature,accepted_extended_lowfreq,2,1,false
YLQBMQCUIZJEEH-UHFFFAOYSA-N,Furan,c1ccoc1,303.15,2.865,2,,0.014,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,99,10.1016/j.tca.2015.08.013,data/raw/thermoml/10.1016__j.tca.2015.08.013-070762efffd3.xml,ac0dadd4e5e13ba00d6538b7ced887c470d97e210ee8d97e50b9b44d39526a8c,10,6,1,true,true,298.15,2.95,5,,room_temperature,accepted_extended_lowfreq,2,1,false
ZNQVEEAIQZEUHB-UHFFFAOYSA-N,2-ethoxyethan-1-ol,,293.15,14.25,3,,0.04,,combined,95,Liquid,OH-301,frequency_dependent,Relative permittivity at various frequencies,101.3,10.1016/j.jct.2012.02.011,data/raw/thermoml/10.1016__j.jct.2012.02.011-2bdfc6f0ea85.xml,7bee2fc7d41f4671f9f708a0f8c28ac6c033c2024b3ef1becfa316c882b40056,0,3,1,false,,,,,,room_temperature,accepted_extended_lowfreq,3,1,true
